time,divergence_dt,divergence_dt_half,divergence_dt_quarter
7.0030,1.88373248e-05,1.32601639e-05,1.32601773e-05
7.0040,1.88415587e-05,1.32615206e-05,1.32615339e-05
7.0050,1.88457813e-05,1.32628752e-05,1.32628885e-05
7.0060,1.88499929e-05,1.32642277e-05,1.32642410e-05
7.0070,1.88541933e-05,1.32655781e-05,1.32655914e-05
7.0080,1.88583826e-05,1.32669265e-05,1.32669398e-05
7.0090,1.88625610e-05,1.32682727e-05,1.32682860e-05
7.0100,1.88667284e-05,1.32696169e-05,1.32696302e-05
7.0110,1.88708849e-05,1.32709589e-05,1.32709722e-05
7.0120,1.88750305e-05,1.32722989e-05,1.32723122e-05
7.0130,1.88791653e-05,1.32736368e-05,1.32736501e-05
7.0140,1.88832893e-05,1.32749725e-05,1.32749858e-05
7.0150,1.88874027e-05,1.32763062e-05,1.32763195e-05
7.0160,1.88915053e-05,1.32776377e-05,1.32776510e-05
7.0170,1.88955973e-05,1.32789671e-05,1.32789804e-05
7.0180,1.88996788e-05,1.32802944e-05,1.32803077e-05
7.0190,1.89037497e-05,1.32816196e-05,1.32816329e-05
7.0200,1.89078102e-05,1.32829426e-05,1.32829559e-05
7.0210,1.89118602e-05,1.32842636e-05,1.32842768e-05
7.0220,1.89158999e-05,1.32855823e-05,1.32855956e-05
7.0230,1.89199292e-05,1.32868990e-05,1.32869122e-05
7.0240,1.89239483e-05,1.32882134e-05,1.32882267e-05
7.0250,1.89279572e-05,1.32895258e-05,1.32895390e-05
7.0260,1.89319559e-05,1.32908360e-05,1.32908492e-05
7.0270,1.89359445e-05,1.32921440e-05,1.32921572e-05
7.0280,1.89399230e-05,1.32934499e-05,1.32934631e-05
7.0290,1.89438915e-05,1.32947536e-05,1.32947668e-05
7.0300,1.89478501e-05,1.32960552e-05,1.32960684e-05
7.0310,1.89517988e-05,1.32973545e-05,1.32973677e-05
7.0320,1.89557377e-05,1.32986517e-05,1.32986649e-05
7.0330,1.89596667e-05,1.32999468e-05,1.32999600e-05
7.0340,1.89635861e-05,1.33012396e-05,1.33012528e-05
7.0350,1.89674957e-05,1.33025303e-05,1.33025435e-05
7.0360,1.89713957e-05,1.33038187e-05,1.33038319e-05
7.0370,1.89752862e-05,1.33051050e-05,1.33051182e-05
7.0380,1.89791672e-05,1.33063891e-05,1.33064023e-05
7.0390,1.89830387e-05,1.33076710e-05,1.33076842e-05
7.0400,1.89869008e-05,1.33089507e-05,1.33089639e-05
7.0410,1.89907535e-05,1.33102282e-05,1.33102413e-05
7.0420,1.89945970e-05,1.33115034e-05,1.33115166e-05
7.0430,1.89984312e-05,1.33127765e-05,1.33127897e-05
7.0440,1.90022563e-05,1.33140473e-05,1.33140605e-05
7.0450,1.90060723e-05,1.33153159e-05,1.33153291e-05
7.0460,1.90098792e-05,1.33165823e-05,1.33165955e-05
7.0470,1.90136772e-05,1.33178465e-05,1.33178596e-05
7.0480,1.90174661e-05,1.33191084e-05,1.33191216e-05
7.0490,1.90212463e-05,1.33203681e-05,1.33203813e-05
7.0500,1.90250176e-05,1.33216256e-05,1.33216387e-05
7.0510,1.90287801e-05,1.33228808e-05,1.33228939e-05
7.0520,1.90325339e-05,1.33241338e-05,1.33241469e-05
7.0530,1.90362791e-05,1.33253845e-05,1.33253976e-05
7.0540,1.90400157e-05,1.33266329e-05,1.33266461e-05
7.0550,1.90437438e-05,1.33278792e-05,1.33278923e-05
7.0560,1.90474635e-05,1.33291231e-05,1.33291362e-05
7.0570,1.90511747e-05,1.33303648e-05,1.33303779e-05
7.0580,1.90548776e-05,1.33316042e-05,1.33316173e-05
7.0590,1.90585722e-05,1.33328414e-05,1.33328545e-05
7.0600,1.90622586e-05,1.33340762e-05,1.33340893e-05
7.0610,1.90659368e-05,1.33353088e-05,1.33353219e-05
7.0620,1.90696070e-05,1.33365391e-05,1.33365522e-05
7.0630,1.90732691e-05,1.33377672e-05,1.33377802e-05
7.0640,1.90769232e-05,1.33389929e-05,1.33390060e-05
7.0650,1.90805695e-05,1.33402163e-05,1.33402294e-05
7.0660,1.90842078e-05,1.33414375e-05,1.33414506e-05
7.0670,1.90878384e-05,1.33426564e-05,1.33426694e-05
7.0680,1.90914613e-05,1.33438729e-05,1.33438860e-05
7.0690,1.90950765e-05,1.33450871e-05,1.33451002e-05
7.0700,1.90986841e-05,1.33462991e-05,1.33463121e-05
7.0710,1.91022842e-05,1.33475087e-05,1.33475218e-05
7.0720,1.91058768e-05,1.33487160e-05,1.33487291e-05
7.0730,1.91094619e-05,1.33499210e-05,1.33499340e-05
7.0740,1.91130398e-05,1.33511237e-05,1.33511367e-05
7.0750,1.91166103e-05,1.33523240e-05,1.33523370e-05
7.0760,1.91201736e-05,1.33535220e-05,1.33535350e-05
7.0770,1.91237298e-05,1.33547177e-05,1.33547307e-05
7.0780,1.91272789e-05,1.33559110e-05,1.33559240e-05
7.0790,1.91308209e-05,1.33571020e-05,1.33571150e-05
7.0800,1.91343560e-05,1.33582907e-05,1.33583037e-05
7.0810,1.91378841e-05,1.33594770e-05,1.33594900e-05
7.0820,1.91414054e-05,1.33606610e-05,1.33606740e-05
7.0830,1.91449200e-05,1.33618426e-05,1.33618556e-05
7.0840,1.91484278e-05,1.33630218e-05,1.33630348e-05
7.0850,1.91519290e-05,1.33641987e-05,1.33642117e-05
7.0860,1.91554236e-05,1.33653732e-05,1.33653862e-05
7.0870,1.91589116e-05,1.33665454e-05,1.33665584e-05
7.0880,1.91623932e-05,1.33677152e-05,1.33677282e-05
7.0890,1.91658684e-05,1.33688826e-05,1.33688956e-05
7.0900,1.91693373e-05,1.33700476e-05,1.33700606e-05
7.0910,1.91728000e-05,1.33712103e-05,1.33712233e-05
7.0920,1.91762564e-05,1.33723706e-05,1.33723836e-05
7.0930,1.91797067e-05,1.33735285e-05,1.33735414e-05
7.0940,1.91831509e-05,1.33746840e-05,1.33746969e-05
7.0950,1.91865891e-05,1.33758371e-05,1.33758501e-05
7.0960,1.91900214e-05,1.33769878e-05,1.33770008e-05
7.0970,1.91934477e-05,1.33781361e-05,1.33781491e-05
7.0980,1.91968683e-05,1.33792821e-05,1.33792950e-05
7.0990,1.92002832e-05,1.33804256e-05,1.33804385e-05
7.1000,1.92036923e-05,1.33815667e-05,1.33815796e-05
7.1010,1.92070958e-05,1.33827054e-05,1.33827183e-05
7.1020,1.92104938e-05,1.33838417e-05,1.33838546e-05
7.1030,1.92138863e-05,1.33849755e-05,1.33849884e-05
7.1040,1.92172734e-05,1.33861070e-05,1.33861199e-05
7.1050,1.92206551e-05,1.33872360e-05,1.33872489e-05
7.1060,1.92240315e-05,1.33883626e-05,1.33883755e-05
7.1070,1.92274027e-05,1.33894867e-05,1.33894996e-05
7.1080,1.92307687e-05,1.33906085e-05,1.33906214e-05
7.1090,1.92341296e-05,1.33917278e-05,1.33917406e-05
7.1100,1.92374855e-05,1.33928446e-05,1.33928575e-05
7.1110,1.92408364e-05,1.33939590e-05,1.33939719e-05
7.1120,1.92441824e-05,1.33950710e-05,1.33950839e-05
7.1130,1.92475236e-05,1.33961805e-05,1.33961934e-05
7.1140,1.92508600e-05,1.33972876e-05,1.33973005e-05
7.1150,1.92541916e-05,1.33983922e-05,1.33984051e-05
7.1160,1.92575187e-05,1.33994944e-05,1.33995072e-05
7.1170,1.92608411e-05,1.34005941e-05,1.34006069e-05
7.1180,1.92641591e-05,1.34016913e-05,1.34017042e-05
7.1190,1.92674725e-05,1.34027861e-05,1.34027989e-05
7.1200,1.92707816e-05,1.34038784e-05,1.34038912e-05
7.1210,1.92740864e-05,1.34049682e-05,1.34049810e-05
7.1220,1.92773869e-05,1.34060556e-05,1.34060684e-05
7.1230,1.92806832e-05,1.34071405e-05,1.34071533e-05
7.1240,1.92839754e-05,1.34082229e-05,1.34082357e-05
7.1250,1.92872636e-05,1.34093028e-05,1.34093156e-05
7.1260,1.92905477e-05,1.34103802e-05,1.34103930e-05
7.1270,1.92938279e-05,1.34114552e-05,1.34114680e-05
7.1280,1.92971042e-05,1.34125276e-05,1.34125404e-05
7.1290,1.93003767e-05,1.34135976e-05,1.34136104e-05
7.1300,1.93036454e-05,1.34146650e-05,1.34146778e-05
7.1310,1.93069105e-05,1.34157300e-05,1.34157428e-05
7.1320,1.93101720e-05,1.34167925e-05,1.34168052e-05
7.1330,1.93134299e-05,1.34178524e-05,1.34178652e-05
7.1340,1.93166843e-05,1.34189099e-05,1.34189226e-05
7.1350,1.93199353e-05,1.34199648e-05,1.34199776e-05
7.1360,1.93231829e-05,1.34210172e-05,1.34210300e-05
7.1370,1.93264272e-05,1.34220671e-05,1.34220799e-05
7.1380,1.93296683e-05,1.34231145e-05,1.34231273e-05
7.1390,1.93329062e-05,1.34241594e-05,1.34241722e-05
7.1400,1.93361411e-05,1.34252018e-05,1.34252145e-05
7.1410,1.93393728e-05,1.34262416e-05,1.34262543e-05
7.1420,1.93426016e-05,1.34272789e-05,1.34272916e-05
7.1430,1.93458275e-05,1.34283136e-05,1.34283264e-05
7.1440,1.93490505e-05,1.34293459e-05,1.34293586e-05
7.1450,1.93522707e-05,1.34303756e-05,1.34303883e-05
7.1460,1.93554882e-05,1.34314027e-05,1.34314154e-05
7.1470,1.93587030e-05,1.34324273e-05,1.34324400e-05
7.1480,1.93619152e-05,1.34334494e-05,1.34334621e-05
7.1490,1.93651248e-05,1.34344689e-05,1.34344816e-05
7.1500,1.93683320e-05,1.34354859e-05,1.34354986e-05
7.1510,1.93715368e-05,1.34365003e-05,1.34365130e-05
7.1520,1.93747392e-05,1.34375122e-05,1.34375249e-05
7.1530,1.93779393e-05,1.34385215e-05,1.34385342e-05
7.1540,1.93811372e-05,1.34395282e-05,1.34395409e-05
7.1550,1.93843329e-05,1.34405324e-05,1.34405451e-05
7.1560,1.93875264e-05,1.34415341e-05,1.34415467e-05
7.1570,1.93907180e-05,1.34425331e-05,1.34425458e-05
7.1580,1.93939075e-05,1.34435296e-05,1.34435423e-05
7.1590,1.93970951e-05,1.34445236e-05,1.34445362e-05
7.1600,1.94002809e-05,1.34455149e-05,1.34455276e-05
7.1610,1.94034648e-05,1.34465037e-05,1.34465163e-05
7.1620,1.94066470e-05,1.34474899e-05,1.34475025e-05
7.1630,1.94098275e-05,1.34484735e-05,1.34484862e-05
7.1640,1.94130064e-05,1.34494546e-05,1.34494672e-05
7.1650,1.94161837e-05,1.34504330e-05,1.34504456e-05
7.1660,1.94193596e-05,1.34514089e-05,1.34514215e-05
7.1670,1.94225339e-05,1.34523822e-05,1.34523948e-05
7.1680,1.94257069e-05,1.34533529e-05,1.34533655e-05
7.1690,1.94288786e-05,1.34543210e-05,1.34543336e-05
7.1700,1.94320490e-05,1.34552865e-05,1.34552991e-05
7.1710,1.94352182e-05,1.34562494e-05,1.34562620e-05
7.1720,1.94383862e-05,1.34572097e-05,1.34572223e-05
7.1730,1.94415532e-05,1.34581674e-05,1.34581800e-05
7.1740,1.94447191e-05,1.34591225e-05,1.34591351e-05
7.1750,1.94478841e-05,1.34600750e-05,1.34600876e-05
7.1760,1.94510481e-05,1.34610249e-05,1.34610375e-05
7.1770,1.94542113e-05,1.34619722e-05,1.34619848e-05
7.1780,1.94573737e-05,1.34629169e-05,1.34629295e-05
7.1790,1.94605353e-05,1.34638590e-05,1.34638715e-05
7.1800,1.94636963e-05,1.34647984e-05,1.34648110e-05
7.1810,1.94668567e-05,1.34657353e-05,1.34657478e-05
7.1820,1.94700165e-05,1.34666695e-05,1.34666820e-05
7.1830,1.94731757e-05,1.34676011e-05,1.34676136e-05
7.1840,1.94763346e-05,1.34685300e-05,1.34685426e-05
7.1850,1.94794930e-05,1.34694564e-05,1.34694689e-05
7.1860,1.94826511e-05,1.34703801e-05,1.34703926e-05
7.1870,1.94858090e-05,1.34713012e-05,1.34713137e-05
7.1880,1.94889666e-05,1.34722197e-05,1.34722322e-05
7.1890,1.94921240e-05,1.34731355e-05,1.34731480e-05
7.1900,1.94952813e-05,1.34740487e-05,1.34740612e-05
7.1910,1.94984386e-05,1.34749593e-05,1.34749718e-05
7.1920,1.95015959e-05,1.34758672e-05,1.34758797e-05
7.1930,1.95047532e-05,1.34767725e-05,1.34767850e-05
7.1940,1.95079106e-05,1.34776752e-05,1.34776876e-05
7.1950,1.95110682e-05,1.34785752e-05,1.34785876e-05
7.1960,1.95142261e-05,1.34794725e-05,1.34794850e-05
7.1970,1.95173842e-05,1.34803673e-05,1.34803797e-05
7.1980,1.95205426e-05,1.34812593e-05,1.34812718e-05
7.1990,1.95237014e-05,1.34821488e-05,1.34821612e-05
7.2000,1.95268607e-05,1.34830355e-05,1.34830480e-05
7.2010,1.95300204e-05,1.34839197e-05,1.34839321e-05
7.2020,1.95331807e-05,1.34848012e-05,1.34848136e-05
7.2030,1.95363417e-05,1.34856800e-05,1.34856924e-05
7.2040,1.95395032e-05,1.34865561e-05,1.34865686e-05
7.2050,1.95426655e-05,1.34874297e-05,1.34874421e-05
7.2060,1.95458285e-05,1.34883005e-05,1.34883129e-05
7.2070,1.95489924e-05,1.34891687e-05,1.34891811e-05
7.2080,1.95521571e-05,1.34900342e-05,1.34900466e-05
7.2090,1.95553227e-05,1.34908971e-05,1.34909095e-05
7.2100,1.95584893e-05,1.34917573e-05,1.34917697e-05
7.2110,1.95616569e-05,1.34926149e-05,1.34926272e-05
7.2120,1.95648256e-05,1.34934697e-05,1.34934821e-05
7.2130,1.95679954e-05,1.34943219e-05,1.34943343e-05
7.2140,1.95711664e-05,1.34951715e-05,1.34951838e-05
7.2150,1.95743387e-05,1.34960183e-05,1.34960307e-05
7.2160,1.95775122e-05,1.34968625e-05,1.34968749e-05
7.2170,1.95806870e-05,1.34977041e-05,1.34977164e-05
7.2180,1.95838632e-05,1.34985429e-05,1.34985553e-05
7.2190,1.95870409e-05,1.34993791e-05,1.34993914e-05
7.2200,1.95902200e-05,1.35002126e-05,1.35002249e-05
7.2210,1.95934007e-05,1.35010434e-05,1.35010557e-05
7.2220,1.95965829e-05,1.35018716e-05,1.35018839e-05
7.2230,1.95997668e-05,1.35026970e-05,1.35027093e-05
7.2240,1.96029523e-05,1.35035198e-05,1.35035321e-05
7.2250,1.96061396e-05,1.35043399e-05,1.35043522e-05
7.2260,1.96093287e-05,1.35051573e-05,1.35051696e-05
7.2270,1.96125195e-05,1.35059721e-05,1.35059844e-05
7.2280,1.96157123e-05,1.35067841e-05,1.35067964e-05
7.2290,1.96189070e-05,1.35075935e-05,1.35076058e-05
7.2300,1.96221036e-05,1.35084002e-05,1.35084125e-05
7.2310,1.96253023e-05,1.35092042e-05,1.35092164e-05
7.2320,1.96285030e-05,1.35100055e-05,1.35100177e-05
7.2330,1.96317058e-05,1.35108041e-05,1.35108164e-05
7.2340,1.96349108e-05,1.35116000e-05,1.35116123e-05
7.2350,1.96381180e-05,1.35123933e-05,1.35124055e-05
7.2360,1.96413275e-05,1.35131838e-05,1.35131961e-05
7.2370,1.96445393e-05,1.35139717e-05,1.35139839e-05
7.2380,1.96477533e-05,1.35147568e-05,1.35147691e-05
7.2390,1.96509698e-05,1.35155393e-05,1.35155515e-05
7.2400,1.96541888e-05,1.35163191e-05,1.35163313e-05
7.2410,1.96574102e-05,1.35170962e-05,1.35171084e-05
7.2420,1.96606341e-05,1.35178705e-05,1.35178828e-05
7.2430,1.96638606e-05,1.35186422e-05,1.35186545e-05
7.2440,1.96670897e-05,1.35194112e-05,1.35194234e-05
7.2450,1.96703215e-05,1.35201775e-05,1.35201897e-05
7.2460,1.96735560e-05,1.35209411e-05,1.35209533e-05
7.2470,1.96767932e-05,1.35217020e-05,1.35217142e-05
7.2480,1.96800332e-05,1.35224602e-05,1.35224724e-05
7.2490,1.96832761e-05,1.35232157e-05,1.35232279e-05
7.2500,1.96865218e-05,1.35239685e-05,1.35239807e-05
7.2510,1.96897704e-05,1.35247186e-05,1.35247308e-05
7.2520,1.96930221e-05,1.35254660e-05,1.35254782e-05
7.2530,1.96962767e-05,1.35262107e-05,1.35262229e-05
7.2540,1.96995344e-05,1.35269528e-05,1.35269649e-05
7.2550,1.97027951e-05,1.35276921e-05,1.35277042e-05
7.2560,1.97060590e-05,1.35284287e-05,1.35284408e-05
7.2570,1.97093261e-05,1.35291626e-05,1.35291747e-05
7.2580,1.97125964e-05,1.35298937e-05,1.35299059e-05
7.2590,1.97158699e-05,1.35306222e-05,1.35306344e-05
7.2600,1.97191468e-05,1.35313480e-05,1.35313602e-05
7.2610,1.97224269e-05,1.35320711e-05,1.35320832e-05
7.2620,1.97257105e-05,1.35327915e-05,1.35328036e-05
7.2630,1.97289975e-05,1.35335092e-05,1.35335213e-05
7.2640,1.97322879e-05,1.35342242e-05,1.35342363e-05
7.2650,1.97355818e-05,1.35349364e-05,1.35349485e-05
7.2660,1.97388793e-05,1.35356460e-05,1.35356581e-05
7.2670,1.97421803e-05,1.35363529e-05,1.35363650e-05
7.2680,1.97454850e-05,1.35370570e-05,1.35370691e-05
7.2690,1.97487933e-05,1.35377585e-05,1.35377706e-05
7.2700,1.97521053e-05,1.35384573e-05,1.35384694e-05
7.2710,1.97554210e-05,1.35391533e-05,1.35391654e-05
7.2720,1.97587405e-05,1.35398467e-05,1.35398587e-05
7.2730,1.97620638e-05,1.35405373e-05,1.35405494e-05
7.2740,1.97653910e-05,1.35412253e-05,1.35412373e-05
7.2750,1.97687220e-05,1.35419105e-05,1.35419226e-05
7.2760,1.97720570e-05,1.35425931e-05,1.35426051e-05
7.2770,1.97753959e-05,1.35432729e-05,1.35432849e-05
7.2780,1.97787388e-05,1.35439500e-05,1.35439621e-05
7.2790,1.97820857e-05,1.35446245e-05,1.35446365e-05
7.2800,1.97854367e-05,1.35452962e-05,1.35453082e-05
7.2810,1.97887917e-05,1.35459652e-05,1.35459772e-05
7.2820,1.97921510e-05,1.35466316e-05,1.35466436e-05
7.2830,1.97955143e-05,1.35472952e-05,1.35473072e-05
7.2840,1.97988819e-05,1.35479561e-05,1.35479681e-05
7.2850,1.98022537e-05,1.35486143e-05,1.35486263e-05
7.2860,1.98056298e-05,1.35492699e-05,1.35492819e-05
7.2870,1.98090102e-05,1.35499227e-05,1.35499347e-05
7.2880,1.98123950e-05,1.35505728e-05,1.35505848e-05
7.2890,1.98157841e-05,1.35512203e-05,1.35512322e-05
7.2900,1.98191776e-05,1.35518650e-05,1.35518770e-05
7.2910,1.98225755e-05,1.35525070e-05,1.35525190e-05
7.2920,1.98259780e-05,1.35531464e-05,1.35531584e-05
7.2930,1.98293849e-05,1.35537830e-05,1.35537950e-05
7.2940,1.98327964e-05,1.35544170e-05,1.35544289e-05
7.2950,1.98362124e-05,1.35550482e-05,1.35550602e-05
7.2960,1.98396331e-05,1.35556768e-05,1.35556888e-05
7.2970,1.98430583e-05,1.35563027e-05,1.35563146e-05
7.2980,1.98464883e-05,1.35569259e-05,1.35569378e-05
7.2990,1.98499229e-05,1.35575463e-05,1.35575583e-05
7.3000,1.98533623e-05,1.35581641e-05,1.35581761e-05
7.3010,1.98568064e-05,1.35587792e-05,1.35587912e-05
7.3020,1.98602553e-05,1.35593917e-05,1.35594036e-05
7.3030,1.98637090e-05,1.35600014e-05,1.35600133e-05
7.3040,1.98671676e-05,1.35606084e-05,1.35606203e-05
7.3050,1.98706310e-05,1.35612128e-05,1.35612247e-05
7.3060,1.98740994e-05,1.35618145e-05,1.35618264e-05
7.3070,1.98775727e-05,1.35624134e-05,1.35624253e-05
7.3080,1.98810509e-05,1.35630097e-05,1.35630216e-05
7.3090,1.98845342e-05,1.35636034e-05,1.35636152e-05
7.3100,1.98880224e-05,1.35641943e-05,1.35642062e-05
7.3110,1.98915157e-05,1.35647826e-05,1.35647944e-05
7.3120,1.98950141e-05,1.35653681e-05,1.35653800e-05
7.3130,1.98985176e-05,1.35659510e-05,1.35659629e-05
7.3140,1.99020262e-05,1.35665313e-05,1.35665431e-05
7.3150,1.99055399e-05,1.35671088e-05,1.35671207e-05
7.3160,1.99090589e-05,1.35676837e-05,1.35676955e-05
7.3170,1.99125831e-05,1.35682559e-05,1.35682677e-05
7.3180,1.99161124e-05,1.35688254e-05,1.35688372e-05
7.3190,1.99196471e-05,1.35693923e-05,1.35694041e-05
7.3200,1.99231870e-05,1.35699564e-05,1.35699683e-05
7.3210,1.99267323e-05,1.35705180e-05,1.35705298e-05
7.3220,1.99302829e-05,1.35710768e-05,1.35710886e-05
7.3230,1.99338388e-05,1.35716330e-05,1.35716448e-05
7.3240,1.99374002e-05,1.35721865e-05,1.35721983e-05
7.3250,1.99409669e-05,1.35727374e-05,1.35727492e-05
7.3260,1.99445391e-05,1.35732856e-05,1.35732974e-05
7.3270,1.99481167e-05,1.35738311e-05,1.35738429e-05
7.3280,1.99516999e-05,1.35743740e-05,1.35743858e-05
7.3290,1.99552885e-05,1.35749142e-05,1.35749260e-05
7.3300,1.99588826e-05,1.35754518e-05,1.35754636e-05
7.3310,1.99624823e-05,1.35759867e-05,1.35759985e-05
7.3320,1.99660876e-05,1.35765190e-05,1.35765307e-05
7.3330,1.99696985e-05,1.35770486e-05,1.35770603e-05
7.3340,1.99733149e-05,1.35775755e-05,1.35775873e-05
7.3350,1.99769371e-05,1.35780999e-05,1.35781116e-05
7.3360,1.99805648e-05,1.35786215e-05,1.35786333e-05
7.3370,1.99841983e-05,1.35791406e-05,1.35791523e-05
7.3380,1.99878374e-05,1.35796569e-05,1.35796687e-05
7.3390,1.99914823e-05,1.35801707e-05,1.35801824e-05
7.3400,1.99951329e-05,1.35806818e-05,1.35806935e-05
7.3410,1.99987893e-05,1.35811903e-05,1.35812020e-05
7.3420,2.00024515e-05,1.35816961e-05,1.35817078e-05
7.3430,2.00061194e-05,1.35821993e-05,1.35822110e-05
7.3440,2.00097932e-05,1.35826999e-05,1.35827116e-05
7.3450,2.00134728e-05,1.35831978e-05,1.35832095e-05
7.3460,2.00171583e-05,1.35836932e-05,1.35837048e-05
7.3470,2.00208496e-05,1.35841858e-05,1.35841975e-05
7.3480,2.00245468e-05,1.35846759e-05,1.35846876e-05
7.3490,2.00282500e-05,1.35851634e-05,1.35851750e-05
7.3500,2.00319591e-05,1.35856482e-05,1.35856599e-05
7.3510,2.00356741e-05,1.35861304e-05,1.35861421e-05
7.3520,2.00393950e-05,1.35866100e-05,1.35866217e-05
7.3530,2.00431220e-05,1.35870870e-05,1.35870987e-05
7.3540,2.00468549e-05,1.35875614e-05,1.35875730e-05
7.3550,2.00505939e-05,1.35880332e-05,1.35880448e-05
7.3560,2.00543389e-05,1.35885023e-05,1.35885140e-05
7.3570,2.00580899e-05,1.35889689e-05,1.35889805e-05
7.3580,2.00618470e-05,1.35894329e-05,1.35894445e-05
7.3590,2.00656101e-05,1.35898942e-05,1.35899059e-05
7.3600,2.00693794e-05,1.35903530e-05,1.35903646e-05
7.3610,2.00731547e-05,1.35908092e-05,1.35908208e-05
7.3620,2.00769362e-05,1.35912628e-05,1.35912744e-05
7.3630,2.00807237e-05,1.35917138e-05,1.35917254e-05
7.3640,2.00845175e-05,1.35921622e-05,1.35921738e-05
7.3650,2.00883173e-05,1.35926080e-05,1.35926196e-05
7.3660,2.00921234e-05,1.35930513e-05,1.35930628e-05
7.3670,2.00959356e-05,1.35934919e-05,1.35935035e-05
7.3680,2.00997540e-05,1.35939300e-05,1.35939416e-05
7.3690,2.01035786e-05,1.35943655e-05,1.35943771e-05
7.3700,2.01074095e-05,1.35947985e-05,1.35948100e-05
7.3710,2.01112465e-05,1.35952288e-05,1.35952404e-05
7.3720,2.01150898e-05,1.35956567e-05,1.35956682e-05
7.3730,2.01189394e-05,1.35960819e-05,1.35960934e-05
7.3740,2.01227952e-05,1.35965046e-05,1.35965161e-05
7.3750,2.01266573e-05,1.35969247e-05,1.35969362e-05
7.3760,2.01305256e-05,1.35973423e-05,1.35973538e-05
7.3770,2.01344003e-05,1.35977573e-05,1.35977688e-05
7.3780,2.01382813e-05,1.35981698e-05,1.35981813e-05
7.3790,2.01421685e-05,1.35985797e-05,1.35985912e-05
7.3800,2.01460621e-05,1.35989871e-05,1.35989986e-05
7.3810,2.01499620e-05,1.35993919e-05,1.35994034e-05
7.3820,2.01538683e-05,1.35997942e-05,1.35998057e-05
7.3830,2.01577809e-05,1.36001940e-05,1.36002055e-05
7.3840,2.01616998e-05,1.36005912e-05,1.36006027e-05
7.3850,2.01656252e-05,1.36009859e-05,1.36009974e-05
7.3860,2.01695568e-05,1.36013781e-05,1.36013896e-05
7.3870,2.01734949e-05,1.36017678e-05,1.36017793e-05
7.3880,2.01774393e-05,1.36021549e-05,1.36021664e-05
7.3890,2.01813901e-05,1.36025395e-05,1.36025510e-05
7.3900,2.01853473e-05,1.36029216e-05,1.36029331e-05
7.3910,2.01893109e-05,1.36033012e-05,1.36033127e-05
7.3920,2.01932809e-05,1.36036783e-05,1.36036898e-05
7.3930,2.01972574e-05,1.36040529e-05,1.36040644e-05
7.3940,2.02012402e-05,1.36044250e-05,1.36044364e-05
7.3950,2.02052295e-05,1.36047946e-05,1.36048060e-05
7.3960,2.02092251e-05,1.36051617e-05,1.36051731e-05
7.3970,2.02132272e-05,1.36055263e-05,1.36055377e-05
7.3980,2.02172358e-05,1.36058884e-05,1.36058998e-05
7.3990,2.02212507e-05,1.36062480e-05,1.36062594e-05
7.4000,2.02252721e-05,1.36066052e-05,1.36066166e-05
7.4010,2.02293000e-05,1.36069598e-05,1.36069712e-05
7.4020,2.02333343e-05,1.36073120e-05,1.36073234e-05
7.4030,2.02373750e-05,1.36076618e-05,1.36076731e-05
7.4040,2.02414222e-05,1.36080090e-05,1.36080204e-05
7.4050,2.02454758e-05,1.36083538e-05,1.36083652e-05
7.4060,2.02495359e-05,1.36086961e-05,1.36087075e-05
7.4070,2.02536024e-05,1.36090360e-05,1.36090474e-05
7.4080,2.02576754e-05,1.36093734e-05,1.36093848e-05
7.4090,2.02617548e-05,1.36097084e-05,1.36097198e-05
7.4100,2.02658407e-05,1.36100409e-05,1.36100523e-05
7.4110,2.02699330e-05,1.36103710e-05,1.36103824e-05
7.4120,2.02740318e-05,1.36106987e-05,1.36107100e-05
7.4130,2.02781370e-05,1.36110239e-05,1.36110352e-05
7.4140,2.02822487e-05,1.36113466e-05,1.36113580e-05
7.4150,2.02863668e-05,1.36116670e-05,1.36116783e-05
7.4160,2.02904914e-05,1.36119849e-05,1.36119962e-05
7.4170,2.02946224e-05,1.36123004e-05,1.36123117e-05
7.4180,2.02987599e-05,1.36126135e-05,1.36126248e-05
7.4190,2.03029038e-05,1.36129242e-05,1.36129355e-05
7.4200,2.03070541e-05,1.36132325e-05,1.36132438e-05
7.4210,2.03112109e-05,1.36135383e-05,1.36135496e-05
7.4220,2.03153741e-05,1.36138418e-05,1.36138531e-05
7.4230,2.03195437e-05,1.36141428e-05,1.36141541e-05
7.4240,2.03237197e-05,1.36144415e-05,1.36144528e-05
7.4250,2.03279022e-05,1.36147378e-05,1.36147491e-05
7.4260,2.03320911e-05,1.36150317e-05,1.36150430e-05
7.4270,2.03362864e-05,1.36153232e-05,1.36153345e-05
7.4280,2.03404880e-05,1.36156124e-05,1.36156236e-05
7.4290,2.03446961e-05,1.36158991e-05,1.36159104e-05
7.4300,2.03489106e-05,1.36161835e-05,1.36161948e-05
7.4310,2.03531314e-05,1.36164656e-05,1.36164768e-05
7.4320,2.03573586e-05,1.36167452e-05,1.36167565e-05
7.4330,2.03615922e-05,1.36170225e-05,1.36170338e-05
7.4340,2.03658322e-05,1.36172975e-05,1.36173087e-05
7.4350,2.03700785e-05,1.36175701e-05,1.36175814e-05
7.4360,2.03743311e-05,1.36178404e-05,1.36178516e-05
7.4370,2.03785901e-05,1.36181083e-05,1.36181195e-05
7.4380,2.03828555e-05,1.36183739e-05,1.36183851e-05
